bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,content
29990,Notebooks of the Mind: Explorations of Thinking  Revised Edition,Vera John-Steiner,3.83,0195108965,9780195108965,eng,288,17,1,1/23/1997,Oxford University Press  USA,Notebooks of the Mind: Explorations of Thinking  Revised Edition Vera John-Steiner Oxford University Press  USA eng
29993,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,4.01,0674940520,9780674940529,eng,624,222,26,1/1/1977,Belknap Press,The Visible Hand: The Managerial Revolution in American Business Alfred D. Chandler Jr. Belknap Press eng
29998,Crime Stories and Other Writings,Dashiell Hammett/Steven Marcus,4.39,1931082006,9781931082006,eng,934,490,30,9/10/2001,Library of America,Crime Stories and Other Writings Dashiell Hammett/Steven Marcus Library of America eng
30001,Lost Stories,Dashiell Hammett/Vince Emery/Joe Gores,3.98,0972589813,9780972589819,eng,342,201,37,9/1/2005,Vince Emery Productions,Lost Stories Dashiell Hammett/Vince Emery/Joe Gores Vince Emery Productions eng
30003,The Big Knockover: Selected Stories and Short Novels,Dashiell Hammett/Lillian Hellman/Jeff Stone,4.18,0679722599,9780679722595,eng,480,2916,83,7/17/1989,Vintage Crime/Black Lizard,The Big Knockover: Selected Stories and Short Novels Dashiell Hammett/Lillian Hellman/Jeff Stone Vintage Crime/Black Lizard eng
30010,The Complete Stories  Vol 1,Isaac Asimov,4.36,038541627X,9780385416276,eng,624,5362,115,10/1/1990,Broadway,The Complete Stories  Vol 1 Isaac Asimov Broadway eng
30028,Edgar A. Poe: Mournful and Never-ending Remembrance,Kenneth Silverman,4.01,0060923318,9780060923310,eng,592,295,34,12/23/2008,Harper Perennial,Edgar A. Poe: Mournful and Never-ending Remembrance Kenneth Silverman Harper Perennial eng
30029,Tales of Mystery and Madness,Edgar Allan Poe/Gris Grimly,4.34,0689848374,9780689848377,eng,135,2226,139,8/30/2011,Atheneum,Tales of Mystery and Madness Edgar Allan Poe/Gris Grimly Atheneum eng
30036,Elric of Melniboné (The Elric Saga  #1),Michael Moorcock,3.89,0441203981,9780441203987,eng,181,20559,682,7/15/1987,Ace Books,Elric of Melniboné (The Elric Saga  #1) Michael Moorcock Ace Books eng
30039,The Prize (deWarenne Dynasty  #4),Brenda Joyce,3.98,0778320898,9780778320890,eng,575,1604,66,9/24/2004,Mira Books,The Prize (deWarenne Dynasty  #4) Brenda Joyce Mira Books eng
30041,Elric of Melnibone: Bright Shadows,Charles  Green/Richard Ford/Pascal Quidault,4.0,1905850581,9781905850587,eng,98,8,0,4/1/2008,Mongoose Publishing,Elric of Melnibone: Bright Shadows Charles  Green/Richard Ford/Pascal Quidault Mongoose Publishing eng
30043,A River Runs Through it and Other Stories,Norman Maclean/Annie Proulx,4.18,0226500667,9780226500669,eng,217,18634,1147,10/1/2001,University of Chicago Press,A River Runs Through it and Other Stories Norman Maclean/Annie Proulx University of Chicago Press eng
30044,Young Men and Fire,Norman Maclean,4.08,0226500624,9780226500621,eng,301,4346,386,11/5/1993,University Of Chicago Press,Young Men and Fire Norman Maclean University Of Chicago Press eng
30050,When the Rivers Run Dry: Water - The Defining Crisis of the Twenty-first Century,Fred Pearce,3.94,0807085731,9780807085738,eng,336,672,82,3/15/2007,Beacon Press,When the Rivers Run Dry: Water - The Defining Crisis of the Twenty-first Century Fred Pearce Beacon Press eng
30051,The River Runs Black: The Environmental Challenge to China's Future,Elizabeth C. Economy,3.8,0801489784,9780801489785,eng,337,135,15,2/24/2005,Cornell University Press,The River Runs Black: The Environmental Challenge to China's Future Elizabeth C. Economy Cornell University Press eng
30053,Only the River Runs Free (The Galway Chronicles  #1),Bodie Thoene/Brock Thoene,4.09,0785263780,9780785263784,eng,271,1387,104,1/14/1997,Thomas Nelson,Only the River Runs Free (The Galway Chronicles  #1) Bodie Thoene/Brock Thoene Thomas Nelson eng
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,0224060872,9780224060875,eng,294,495,42,5/3/2001,Yellow Jersey,It's Not About the Bike: My Journey Back to Life Lance Armstrong/Sally Jenkins Yellow Jersey eng
30065,The Walking Dead  Vol. 5: The Best Defense,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.29,158240612X,9781582406121,eng,136,21435,841,4/21/2009,Image Comics,The Walking Dead  Vol. 5: The Best Defense Robert Kirkman/Charlie Adlard/Cliff Rathburn Image Comics eng
30066,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,Gayden Metcalfe,3.86,1401359345,9781401359348,eng,243,1741,272,3/16/2005,Hyperion Books,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral Gayden Metcalfe Hyperion Books eng
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,3.93,0345486587,9780345486585,eng,347,7227,301,11/28/2006,Ballantine Books,Drop Dead Gorgeous (Blair Mallory  #2) Linda Howard Ballantine Books eng
30068,The Book of the Dead (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child,4.13,0446576980,9780446576987,eng,454,27050,947,8/14/2006,Warner Books (NY),The Book of the Dead (Pendergast  #7; Diogenes  #3) Douglas Preston/Lincoln Child Warner Books (NY) eng
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,1582404879,9781582404875,eng,136,25796,1020,6/18/2005,Image Comics,The Walking Dead  Vol. 3: Safety Behind Bars Robert Kirkman/Charlie Adlard/Cliff Rathburn Image Comics eng
30071,The Walking Dead  Book One (The Walking Dead #1-12),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.35,1582406197,9781582406190,eng,304,34751,1346,10/5/2010,Image Comics,The Walking Dead  Book One (The Walking Dead #1-12) Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn Image Comics eng
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,1400095956,9781400095957,eng,252,9490,1576,1/9/2007,Vintage,The Brief History of the Dead Kevin Brockmeier Vintage eng
30080,Beckett Football Card Price Guide,Dan Hitt/James Beckett III,0.0,1930692471,9781930692473,eng,830,0,0,9/1/2006,Beckett Media,Beckett Football Card Price Guide Dan Hitt/James Beckett III Beckett Media eng
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,1401917178,9781401917173,eng,298,62,14,2/1/2007,Hay House,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit Darren R. Weissman Hay House eng
30091,Masculinity and Male Codes of Honor in Modern France,Robert A. Nye,4.36,0520215109,9780520215108,eng,316,14,0,11/30/1998,University of California Press,Masculinity and Male Codes of Honor in Modern France Robert A. Nye University of California Press eng
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye,3.87,0349102503,9780349102504,eng,323,65,8,12/1/1991,Abacus Books (London),The Life and Death of My Lord Gilles de Rais Robert Nye Abacus Books (London) eng
30093,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),Michael Moorcock,3.88,0446617458,9780446617451,eng,432,283,8,9/1/2006,Grand Central Publishing,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3) Michael Moorcock Grand Central Publishing eng
30094,Michael Moorcock's Multiverse,Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway,3.94,1563895161,9781563895166,eng,288,170,10,11/1/1999,Vertigo,Michael Moorcock's Multiverse Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway Vertigo eng
30097,The Eternal Champion (Eternal Champion  #1),Michael Moorcock,3.95,1565041917,9781565041912,eng,484,2524,40,2/1/1996,White Wolf Games Studio,The Eternal Champion (Eternal Champion  #1) Michael Moorcock White Wolf Games Studio eng
30106,The Swimming-Pool Library,Alan Hollinghurst,3.77,0679722564,9780679722564,eng,352,7115,322,9/19/1989,Vintage,The Swimming-Pool Library Alan Hollinghurst Vintage eng
30107,The Ivory Tower,Henry James/Alan Hollinghurst/Ezra Pound,3.29,1590170784,9781590170786,eng,296,57,7,2/29/2004,NYRB Classics,The Ivory Tower Henry James/Alan Hollinghurst/Ezra Pound NYRB Classics eng
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,0895260786,9780895260789,eng,224,3095,362,10/1/2006,Regnery Publishing,America Alone: The End of the World As We Know It Mark Steyn Regnery Publishing eng
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,4.3,0060572345,9780060572341,eng,192,3587,179,2/18/2014,HarperCollins,Where the Sidewalk Ends: Poems and Drawings Shel Silverstein HarperCollins eng
30118,A Light in the Attic,Shel Silverstein,4.34,0060513063,9780060513061,eng,176,349247,2567,10/7/2002,Harpercollins Childrens Books,A Light in the Attic Shel Silverstein Harpercollins Childrens Books eng
30122,The Missing Piece (The Missing Piece  #1),Shel Silverstein,4.28,0060256710,9780060256715,eng,112,24366,746,1/24/2006,HarperCollins,The Missing Piece (The Missing Piece  #1) Shel Silverstein HarperCollins eng
30125,The Missing Piece Meets the Big O,Shel Silverstein,4.34,0060256575,9780060256579,eng,104,10503,505,1/24/2006,HarperCollins,The Missing Piece Meets the Big O Shel Silverstein HarperCollins eng
30128,Lafcadio  the Lion Who Shot Back,Shel Silverstein,4.15,0060256753,9780060256753,eng,112,5308,307,9/24/2013,HarperCollins,Lafcadio  the Lion Who Shot Back Shel Silverstein HarperCollins eng
30129,A Light in the Attic (Book & CD),Shel Silverstein,4.34,0066236177,9780066236179,eng,176,597,21,10/9/2001,HarperCollins,A Light in the Attic (Book & CD) Shel Silverstein HarperCollins eng
30134,Runny Babbit Book and Abridged CD,Shel Silverstein/Dennis Locorriere,4.12,0061130478,9780061130472,eng,96,44,6,9/26/2006,HarperCollins,Runny Babbit Book and Abridged CD Shel Silverstein/Dennis Locorriere HarperCollins eng
30160,The Beginning: The Cove / The Maze (FBI Thriller #1-2),Catherine Coulter,4.2,0425205517,9780425205518,eng,544,756,34,9/6/2005,Berkley Trade,The Beginning: The Cove / The Maze (FBI Thriller #1-2) Catherine Coulter Berkley Trade eng
30164,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,0399154248,9780399154249,eng,420,7456,376,6/12/2007,Putnam Adult,Double Take (FBI Thriller  #11) Catherine Coulter Putnam Adult eng
30165,The Valentine Legacy (Legacy #3),Catherine Coulter,3.88,0515118362,9780515118360,eng,406,2133,42,9/1/1996,Berkley Books,The Valentine Legacy (Legacy #3) Catherine Coulter Berkley Books eng
30174,Undead and Unwed (Undead  #1),MaryJanice Davidson,3.82,1597221104,9781597221108,eng,392,89,18,12/31/2005,Wheeler Publishing,Undead and Unwed (Undead  #1) MaryJanice Davidson Wheeler Publishing eng
30176,Undead and Unappreciated (Undead  #3),MaryJanice Davidson,3.88,1597221287,9781597221283,eng,279,67,5,12/31/2005,Wheeler Publishing,Undead and Unappreciated (Undead  #3) MaryJanice Davidson Wheeler Publishing eng
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,0312360266,9780312360269,eng,306,399152,12748,5/1/2007,St. Martin's Press,Marked (House of Night  #1) P.C. Cast/Kristin Cast St. Martin's Press eng
30186,Divine By Choice (Partholon  #2),P.C. Cast,4.1,037380251X,9780373802517,eng,377,6435,209,11/21/2006,Luna Books,Divine By Choice (Partholon  #2) P.C. Cast Luna Books eng
30187,Divine By Mistake (Partholon  #1),P.C. Cast,4.09,0373802471,9780373802470,eng,701,8633,452,8/29/2006,Luna Books,Divine By Mistake (Partholon  #1) P.C. Cast Luna Books eng
30189,Cast in Courtlight (Chronicles of Elantra  #2),Michelle Sagara,4.11,0373802447,9780373802449,eng,488,8990,294,7/18/2006,Luna,Cast in Courtlight (Chronicles of Elantra  #2) Michelle Sagara Luna eng
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,0425201961,9780425201961,eng,355,5594,213,4/5/2005,Berkley,Goddess of Light (Goddess Summoning  #3) P.C. Cast Berkley eng
30191,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,0373802420,9780373802425,eng,507,3344,107,11/29/2005,Luna Books,Brighid's Quest (Partholon  #5) P.C. Cast Luna Books eng
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,0425208915,9780425208915,eng,345,5499,248,2/7/2006,Berkley Sensation,Goddess of the Rose (Goddess Summoning  #4) P.C. Cast Berkley Sensation eng
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,0425197492,9780425197493,eng,360,7579,446,8/3/2004,Berkley Sensation,Goddess of Spring (Goddess Summoning  #2) P.C. Cast Berkley Sensation eng
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,0425192792,9780425192795,eng,368,7847,439,10/7/2003,Berkley Sensation,Goddess of the Sea (Goddess Summoning  #1) P.C. Cast Berkley Sensation eng
30199,Mysteria (Mysteria  #1),MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter,3.73,0425211061,9780425211069,eng,340,3046,96,7/5/2006,Berkley Sensation,Mysteria (Mysteria  #1) MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter Berkley Sensation eng
30200,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,0373802137,9780373802135,eng,551,3971,141,11/24/2004,Luna Books,Elphame's Choice (Partholon  #4) P.C. Cast Luna Books eng
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello/Marcelo Frusín,3.32,1401210619,9781401210618,eng,128,516,52,5/1/2006,Vertigo,Loveless  Vol. 1: A Kin of Homecoming Brian Azzarello/Marcelo Frusín Vertigo eng
30214,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure,Maria Coffey/Thomas Hornbein,3.88,0312339011,9780312339012,eng,256,386,49,4/1/2005,St. Martin's Griffin,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure Maria Coffey/Thomas Hornbein St. Martin's Griffin eng
30215,Cast a Yellow Shadow (Mac McCorkle  #2),Ross Thomas,3.95,0445405562,9780445405561,eng,272,206,17,2/1/1987,Mysterious Press,Cast a Yellow Shadow (Mac McCorkle  #2) Ross Thomas Mysterious Press eng
30220,Like a Velvet Glove Cast in Iron,Daniel Clowes,4.06,1560971169,9781560971160,eng,200,6409,280,1/17/1993,Fantagraphics,Like a Velvet Glove Cast in Iron Daniel Clowes Fantagraphics eng
30223,Goddess of Love (Goddess Summoning  #5),P.C. Cast,4.06,0425215288,9780425215289,eng,292,4475,196,6/5/2007,Berkley Books,Goddess of Love (Goddess Summoning  #5) P.C. Cast Berkley Books eng
30224,Mistral's Kiss (Merry Gentry  #5),Laurell K. Hamilton,4.04,0345443586,9780345443588,eng,212,27026,421,12/12/2006,Ballantine Books,Mistral's Kiss (Merry Gentry  #5) Laurell K. Hamilton Ballantine Books eng
30225,The Harlequin (Anita Blake  Vampire Hunter #15),Laurell K. Hamilton,3.92,0425217248,9780425217245,eng,422,37989,785,6/5/2007,Berkley Books,The Harlequin (Anita Blake  Vampire Hunter #15) Laurell K. Hamilton Berkley Books eng
30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,4.07,0345443608,9780345443601,eng,385,28551,442,11/28/2006,Ballantine Books,A Stroke of Midnight (Merry Gentry  #4) Laurell K. Hamilton Ballantine Books eng
30227,Danse Macabre (Anita Blake  Vampire Hunter  #14),Laurell K. Hamilton,3.82,0425207978,9780425207970,eng,483,798,52,6/27/2006,Berkley,Danse Macabre (Anita Blake  Vampire Hunter  #14) Laurell K. Hamilton Berkley eng
30228,Micah (Anita Blake  Vampire Hunter  #13),Laurell K. Hamilton,3.63,0515140872,9780515140873,eng,245,39849,868,3/1/2006,Berkley Books,Micah (Anita Blake  Vampire Hunter  #13) Laurell K. Hamilton Berkley Books eng
30229,Death of a Darklord (Ravenloft #13),Laurell K. Hamilton,3.43,0786941227,9780786941223,eng,306,2679,113,7/11/2006,Wizards of the Coast,Death of a Darklord (Ravenloft #13) Laurell K. Hamilton Wizards of the Coast eng
30230,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),Laurell K. Hamilton,4.54,0515136174,9780515136173,eng,1256,3320,36,2/25/2003,Jove,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4) Laurell K. Hamilton Jove eng
30231,Little Butterfly  Volume 02,Hinako Takanaga,4.18,1569709068,9781569709061,eng,170,760,8,9/19/2006,Digital Manga Publishing,Little Butterfly  Volume 02 Hinako Takanaga Digital Manga Publishing eng
30232,Little Butterfly  Volume 03,Hinako Takanaga,4.21,156970905X,9781569709054,eng,184,609,6,12/6/2006,Digital Manga Publishing,Little Butterfly  Volume 03 Hinako Takanaga Digital Manga Publishing eng
30233,Little Butterfly  Volume 01,Hinako Takanaga,4.07,1569709076,9781569709078,eng,184,1540,31,5/30/2006,Digital Manga Publishing,Little Butterfly  Volume 01 Hinako Takanaga Digital Manga Publishing eng
30236,The Little Butterfly,Sherry Shahan,4.03,0679888098,9780679888093,eng,24,17,6,4/14/1998,Random House Books for Young Readers,The Little Butterfly Sherry Shahan Random House Books for Young Readers eng
30240,A Caress of Twilight (Merry Gentry  #2),Laurell K. Hamilton,4.06,0345478169,9780345478160,eng,348,32029,596,3/15/2005,Ballantine Books,A Caress of Twilight (Merry Gentry  #2) Laurell K. Hamilton Ballantine Books eng
30241,Bloody Bones (Anita Blake  Vampire Hunter #5),Laurell K. Hamilton,4.11,0425205673,9780425205679,eng,336,60937,959,11/1/2005,Berkley Hardcover,Bloody Bones (Anita Blake  Vampire Hunter #5) Laurell K. Hamilton Berkley Hardcover eng
30242,Burnt Offerings (Anita Blake  Vampire Hunter  #7),Laurell K. Hamilton,4.08,0515134473,9780515134476,eng,392,58849,832,9/24/2002,Berkley Books,Burnt Offerings (Anita Blake  Vampire Hunter  #7) Laurell K. Hamilton Berkley Books eng
30243,Seduced by Moonlight (Merry Gentry  #3),Laurell K. Hamilton,4.06,0553816322,9780553816327,eng,409,28152,404,1/14/2005,Bantam,Seduced by Moonlight (Merry Gentry  #3) Laurell K. Hamilton Bantam eng
30244,The Killing Dance (Anita Blake  Vampire Hunter  #6),Laurell K. Hamilton,4.13,0425209067,9780425209066,eng,368,59524,946,4/4/2006,Berkley Hardcover,The Killing Dance (Anita Blake  Vampire Hunter  #6) Laurell K. Hamilton Berkley Hardcover eng
30245,Cerulean Sins (Anita Blake  Vampire Hunter  #11),Laurell K. Hamilton,3.85,0515136816,9780515136814,eng,529,43475,731,8/31/2004,Berkley Books,Cerulean Sins (Anita Blake  Vampire Hunter  #11) Laurell K. Hamilton Berkley Books eng
